Иной случай|Эффект. Если при выпадении пункта Колеса добра в описании которого присутствует фраза «в ином случае», то для тебя выполняется именно тот вариант, который указан «в ином случае».
Брадхайский кубик|Эффект. Если ты бросаешь кубик d6, то его значения от 1 до 5 равняются 1, а 6 = 6. Работает на любые бросаемые тобой d6-кубики. Не работает на кубики с другим количеством граней.
Крысинариум|Эффект. Если в Колесе добра тебе выпал Предмет, то ты вправе отказаться от него и получить за это Крысу в инвентарь. Если ты отказываешься, то пункт Колеса добра все равно удаляется из списка. Косвенно получаемые Предметы не учитываются.
Пацифизм|Эффект. Уничтожает в твоем инвентаре все получаемые Оружия, Крысиные, Гремлинские, Свиные Предметы, а также любой тип Птичкерсов. Если при получении данного Эффекта в инвентарь, у тебя уже есть что-либо из перечисленных типов Предметов - они тоже уничтожаются. При уничтожении бросается монетка на плюс-минус очко (за каждый уничтоженный Предмет).
Ящик патронов|Эффект. Дает возможность выстрелить из каждого Оружия два раза. Обязан выстрелить именно дважды, нельзя выстрелить один раз и второй когда-нибудь потом. Используется на одну жертву - нельзя разделять выстрелы на нескольких стримеров.
Крысиная нора|Эффект. Все Предметы в твоем инвентаре считаются Крысиными.
Жажда крови|Эффект. Любое Оружие попадающее в инвентарь или находящееся в инвентаре на момент получения данного Эффекта применяется сразу. Оружие, которое в силу каких-либо обстоятельств не может быть использовано - уничтожается, а ты кидаешь монетку на плюс-минус очко за каждое уничтоженное.
Камень|Эффект. Ты не можешь ходить по карте более чем на одну клетку (за исключением телепортации и в фазе хода 1). Если с тобой случилось какое-либо действие, которое заставляет тебя пойти на более чем одну клетку, но из-за Камня, ты сделать этого не можешь, то ты остаешься на месте и получаешь минус очки в количестве клеток, на которые должен был пройти.
Жадность|Эффект. Каждое Колесо добра, которое стоит 3000 ₽ и более крутится по правилам пункта «Три по цене одного».
Хост, я выбираю тебя|Эффект. При ролле игры Хост выбирает игру для тебя из пяти показанных на экране генератора. Выбранную игру нельзя будет реролльнуть по жанру. Если производится дефолтный ролл из платформ, то Хост выбирает и платформу из пяти.
X|Эффект. При получении Эффекта брось d6-кубик. После прохождения или дропа игры, ты получишь Х+4 очков и пойдешь на X клеток вперед при прохождении игры или на Х клеток назад при дропе игры, где Х это результат броска кубика. При передаче или воровстве данного Эффекта параметр Х сохраняется.
Пеплоходец|Эффект. При использовании Оружия и Зелий, идешь на одну клетку назад.
М.Э.К.|Эффект. Механизированный Экзоскелетный Киберкостюм. После прохождения игры выдает тебе в инвентарь все Оружие, которое ты использовал в процессе прохождения игры. Если никаких таких Предметов не использовал - ничего не выдает.
Слепота|Эффект. Запрещает использовать Оружие и Зелья.
Пекабарон|Эффект. Плюс 2 очка за прохождение игры с платформы Олдового пекагейминга (MSX, C64, Amiga, DOS, ZX Spectrum, SharpX68000, Le Amstrad, Windows).
Броня|Эффект. Защищает тебя от применения Оружия в твою сторону.
Плащ Отрицания|Эффект. Защищает тебя от применения Зелий в твою сторону.
Страховая выплата|Эффект. После дропа игры, в фазе хода 2 получаешь столько плюс очков на сколько клеток ты сходил назад в фазе хода 1.
Особенности национальной рыбалки|Эффект. Выбери любого другого стримера при выпадении данного Эффекта. Этот стример будет получать копию того, что ты получаешь на своей Рыбалке. Стример не может получить этот Эффект, если он сам указан в примечании. При передаче или воровстве данного Эффекта выбранный стример сохраняется.
Особенности национального садоводства|Эффект. Выбери любого другого стримера при выпадении данного Эффекта. Этот стример будет получать копию того, что ты получаешь в своем Садике. Стример не может получить этот Эффект, если он сам указан в примечании. При передаче или воровстве данного Эффекта выбранный стример сохраняется.
Проклятая метка|Эффект. Каждое Оружие примененное против тебя дает тебе дополнительное минус очко.
Солевая вышка|Эффект. Крутишь Колесо добра за каждое действие, связанное с тратой Стримерских Слез (Рыбалка, копание в Садике и т.д.).
Эффектный иммунитет|Эффект. Ты не можешь никаким образом получать Эффекты со счетчиком в инвентарь. За каждый такой получаемый Эффект (в том числе и косвенно) бросается монетка на плюс-минус очко, а Эффект не добавляется. Если на момент получения этого Эффекта в твоем инвентаре уже есть какие-то Эффекты со счетчиком, они уничтожаются, а ты за каждый уничтоженный бросаешь монетку на плюс-минус очко.
Карманный Гитман|Эффект. При получении данного Эффекта уничтожает все Спецроллы в твоем инвентаре, заставляя бросать монетку на плюс-минус очко за каждый из них. Карманный Гитман также автоматически уничтожает все получаемые тобой Спецроллы, заставляя бросать монетку на плюс-минус очко за каждый из них. Также ты не имеешь права крутить игры по дефолтным правилам и обязан крутить игры из Гитмана в мешке, даже если произойдет реролл игры (причина и способ не важны). Если ты Гитман, то имеешь право при ролле из Гитмана в мешке выбирать одну из пяти игр на экране как написано в Мошне.
Игрухенция|Эффект. Плюс очко при выпадении стратегии, квеста (адвенчуры) или паззла. Смотреть жанр на Геймфаке и Мобигеймсе (если непонятно - можно уточнить у Хоста). Плюс очко не дается, если это Спецролл с уже закрепленной игрой или тот момент, когда ты можешь самостоятельно выбрать себе игру.
Путь Боли|Эффект. Если ты попал на клетку на которой находится другой стример, то ты получаешь минус очко и крутишь бесплатное Колесо добра. Работает и если другой стример пришел на ту клетку на которой ты стоишь. Если на момент получения данного Эффекта, ты уже стоишь на такой клетке, это тоже учитывается. Считается отдельно каждый стример. Не работает если ты в оффлайне.
Криптоферма|Эффект. Каждый день в 00:00 по твоему текущему времени выдается столько плюс очков сколько выкинешь на кубике d10.
Вирус|Эффект. При попадании Вируса в инвентарь, а также после прохождения или дропа игры бросаешь кубик d6, а Вирус превращает количество Предметов в твоем инвентаре равное выпавшему числу в Паразита. Предметы превращаются по счету сверху вниз. Паразиты и непревращаемые Предметы игнорируются. При попадании пустого Бегемота или пустого Легендарного Бегемота Хакона в инвентарь, эти Бегемоты автоматически заполняется Паразитом или Паразитами (Паразиты соответственно уничтожаются в твоем инвентаре), а затем ты роллишь рандомного стримера и передаешь ему этого Бегемота. Мифический Бегемот, а также заполненный Бегемот и заполненный Легендарный Бегемот Хакона не могут попасть в твой инвентарь пока в нем присутствует Паразит.
Забагованное Колесо|Эффект. Каждый раз перед прокруткой Колеса добра, брось кубик d6. Какое число выпало - такой пункт на экране (счет идет сверху вниз) ты выполняешь. Если выпадает шестерка - выбираешь любой пункт из пяти на свое усмотрение. Не работает когда Колесо крутится по правилам «... по цене одного».
Таможенная пошлина|Эффект. Минус очко каждый раз когда переходишь с одного участка суши на другой (если в течение одного хода ходил по нескольким островам - минус очко за каждый, дадада).
Банка с пиявками|Эффект. После прохождения игры уничтожает все Эффекты, которые находятся ниже Банки с пиявками. Если Эффектов ниже нет или они неуничтожаемы, ничего не уничтожает.
Бомбофобия|Эффект. Если у тебя в инвентаре есть Бомбы любого типа то после прохождения или дропа игры ты получаешь столько минус очков сколько на таймере у Бомбы. Каждая Бомба дает минус очки отдельно.
Пустое место|Эффект. Не делает ничего. При получении данного Эффекта покрути бесплатное Колесо добра.
Туман|Эффект. Ты можешь использовать Оружие только на стримера, который находится с тобой на одном острове\континенте. Если стоишь на воде, то можешь стрелять только по тем кто тоже стоит на воде.
Гейзер|Эффект. После прохождения или дропа игры бросаешь монетку на шаг вперед-шаг назад и выполняешь выпавшее на монетке.
Букет ромашек|Эффект. Все Ромашки в твоем инвентаре, на момент получения данного Эффекта, превращаются в плюс очко. Все Ромашки, которые будут появляться в твоем инвентаре, пока у тебя находится данный Эффект, также будут превращаться в плюс очко. Легендарная Ромашка Култхарда превращается в плюс 10 очков.
Неожиданное спасение?|Эффект. При дропе игры если у тебя отрицательный баланс очков, он срабатывает как положительный (идешь на это количество очков и очков становится ноль).
Тетрадь поноса Нямуры|Эффект. При выпадении данного Эффекта выбери трех любых других стримеров. Каждый раз когда ты получаешь единоразово минус очки с Колеса добра, то эти три стримера получают это же количество минус очков. Стример не может получить этот Эффект, если он сам указан в примечании. При передаче или воровстве данного Эффекта выбранный стример сохраняется.
Магазин рогаток Хиган|Эффект. Любое Оружие в твоем инвентаре на момент получения данного Эффекта превращается в Рогатку. Все Оружие, которое будет появляться в твоем инвентаре, пока у тебя находится данный Эффект, также будет превращаться в Рогатку.
Сюжетная броня|Эффект. Ты не получаешь минус очков от пунктов Колеса добра.
[Бес]проигрышная механика|Эффект. Ты получаешь +50 очков если твой баланс очков -50 и менее. Ты получаешь -50 очков если твой баланс очков +50 и более. Уничтожается после получения очков.
Крысиный инстинкт|Эффект. Плюс очко за каждые 30 Монеток стоимости украденного Предмета.
Узы крови и земли|Эффект. Каждый раз когда выкапываешь Гремлина из Садика или получаешь Оружие с Рыбалки получаешь плюс очко.
Формула роста|Эффект. Каждый раз при получении Предмета или Эффекта из Садика или Рыбалки кидаешь монетку на получение его дубликата или получение дефолтной одной копии.
Любитель приключений|Эффект. Плюс очко за каждый выполненный Квест с доски объявлений.
Топографическая координация|Эффект. При попадании на серую клетку, получаешь плюс очко.
Амнезия|Эффект. При броске на ход в случае прохождения игры ты забываешь что у тебя есть плюс очки, дополнительные кубики, Эффекты, глобальные ивенты и какие-либо Предметы. Т.е. используешь только дефолтный кубик и все. Все твои плюс очки и дополнительные кубики при этом сохраняются и переносятся на следующий ход, счетчики Эффектов не изменяются.
Алюминиевые трусы|Эффект. Защищает от Обнуления или какого-либо другого полного уничтожения твоего инвентаря из пунктов Колеса добра и взаимодействий от других стримеров. Не защищает если исчезает какая-то часть инвентаря, например, как в пункте «Танос» или, например, если против тебя применили Редкого Гремлина.
Санина шиза|Эффект. Позволяет при твоем желании роллить игры из Спецролла Durka вместо кручения того списка, который у тебя будет следующий (Спецролл при этом уничтожается). Не позволяет роллить игры из Durka, если у тебя Спецролл Повышенного приоритета.
Рикошет|Эффект. При использовании Оружия действие дублируется на ближайшего стримера от цели. Если таковых стримеров несколько - рикошитет во всех. Если ближайшим стримером к цели являешься ты - Эффект не срабатывает.
Пакман|Эффект. При броске на ход и последующем передвижении, если ты проходишь мимо других стримеров, то каждый из них идет на одну клетку назад. Если ты начал движение с клетки, на которой ты был не один, то эти стримеры тоже учитываются. Если останавливаешься на клетке на которой стоят другие стримеры, они также идут на одну клетку назад.
Диета|Эффект. Уничтожает все Съедобные, а также все живые Предметы (например, Свинью) в твоем инвентаре, заставляя бросать за каждый уничтоженный Предмет монетку на плюс-минус очко. Эффект учитывает как Съедобные, так и живые Предметы, которые были в инвентаре на момент получения Эффекта, так и все получаемые после.
Голод|Эффект. Любой Съедобный Предмет, попадающий в твой инвентарь или находящийся в твоем инвентаре на момент получения данного Эффекта обязан быть использован сразу же. Если Съедобный Предмет по каким-то причинам нельзя использовать, то он уничтожается, а ты бросаешь монетку на плюс-минус очко.
Жажда|Эффект. Любое Зелье, попадающее в твой инвентарь или находящееся в твоем инвентаре на момент получения данного Эффекта обязано быть использовано сразу же. Если Зелье по каким-то причинам нельзя использовать, то оно уничтожается, а ты бросаешь монетку на плюс-минус очко.
Чертик из табакерки|Эффект. При использовании любого Предмета, ближайший стример впереди тебя и ближайший стример позади тебя получают по минус очку. Если получается так, что ближайших стримеров больше двух - учитываются все.
Кровотечение|Эффект. Минус очко при любом единовременном передвижении (даже телепортацией) по карте.
Толстяк|Эффект. Ты не можешь передвигаться и телепортироваться по карте кроме броска на ход.
Зоомагазин|Эффект. Можешь получать себе в инвентарь один из следующих Предметов, пока у тебя в инвентаре находится данный Эффект, заплатив за каждый 20 Монет: Крыса, Гремлин, Свинья, Котик, Оса.
Прессователь единиц|Эффект. Начальный счетчик Прессователя единиц - 0. Каждый раз, когда при броске любого тобой кубика выпадает 1 - это идет в счетчик Эффекта. Если бросал сразу несколько кубиков - учитывается каждый кубик. Когда счетчик доходит до восьми - Эффект исчезает, а ты получаешь дополнительный d8-кубик для броска на ход. При передаче или воровстве данного Эффекта, счетчик сбрасывается до нуля, ибо единицы должны идти от души, а не браться чужие.
Ценитель долгих игр|Эффект. Каждые четыре часа своего стрима ты сбрасываешь стоимость Колеса добра до 300 ₽. Время между стримами не сохраняется и таймер идет заново для каждого отдельного стрима. Сброс происходит строго по длительности стрима, т.е. 4:00; 8:00; 12:00 и т.д., вне зависимости от момента получения Эффекта. Эффект невозможно передать или украсть.
Корявость|Эффект. Добавляет Отдачу в минус очко у каждого Оружия, которое ты используешь.
Каменная кожа|Эффект. Все взаимодействия на тебя от других стримеров не могут быть больше 1, если указано конкретное число. Не защищает от действий типа «Уничтожает все Предметы». Например, прилетает действие на минус 2 очка - получаешь минус очко, Оружие заставляет идти на три клетки вперед - идешь на одну клетку вперед и т.д.
Мастерство стрелка|Эффект. Плюс очко за использование Оружия.
Монетное наказание|Эффект. При единоразовом получении Монеток обязан уничтожить рандомный Предмет из своего инвентаря. Если Предметов нет или они все неуничтожаемые, уничтожаешь Эффект. Может уничтожить само себя.
Мотивация|Эффект. После прохождения игры получаешь плюс 10 очков.
Дроп на NES|Эффект. При дропе игры кладешь себе в инвентарь три Спецролла NES, один из которых будет Спецроллом повышенного приоритета.
Бомбофилия|Эффект. После прохождения или дропа игры получаешь столько плюс очков сколько на счетчике (таймере) у Бомбы любого типа (если Бомбы присутствуют у тебя в инвентаре). Каждая Бомба дает плюс очки отдельно.
Опасный солдат|Эффект. При каждом использовании Оружия бросаешь монетку на использование Оружия как обычно или использование Оружия на две цели (нельзя будет использовать на одного и того же стримера). Если у Оружия несколько целей, то второй раз необходимо использовать на других стримеров, если это возможно.
Обезболивающее|Эффект. Уменьшает любое получаемое тобой количество минус очков с пунктов Колеса добра и взаимодействий от других стримеров на 2. Если таким образом ты ничего не получаешь - вот и здорово, легко отделался!
Горение|Эффект. После прохождения игры бросаешь d4-кубик и получаешь столько минус очков сколько выпало.
Шнумодропия|Эффект. При дропе игры кидаешь на один дефолтный кубик меньше но не менее одного.
Тетрадка Одаривающей|Эффект. Начальный счетчик Тетрадки Одаривающей - 0. Каждое полученное тобой количество минус очков с пунктов Колеса добра и взаимодействий от других участников записывается в счетчик этому Эффекту. Когда таких минус очков наберется 50, ты получаешь Легендарный Лутбокс, а также бросаешь d12-кубик на получение плюс очков, и Тетрадка Одаривающей уничтожается. При передаче счетчик не сбрасывается, а при воровстве сбрасывается.
Суигинто|Эффект. Любой Эффект со счетчиком попадающий в инвентарь или находящийся в инвентаре на момент получения Суигинто уничтожается, выдавая тебе минус 2 очка.
Проклятие Архитектора|Эффект. Все Улучшенные, Редкие и Эпические Предметы в твоем инвентаре превращаются в свои обычные версии. Не работает на Лутбоксы любого типа.
ШЕЙХулуд|Эффект. Единоразовый донат в 1000 ₽ может уничтожить любой объект в твоем инвентаре, если в тексте доната будет указано название уничтожаемого Предмета, Эффекта или Спецролла, который есть в твоем инвентаре. Если донатер указал неуничтожаемый или отсутствующий объект инвентаря - ничего не происходит. Донатерам запрещено переобуваться или дописывать в чате то что надо уничтожить, к примеру: «Ой, забыл указать, что уничтожаю Крысу», если в донате не было написано, а донатер забыл - значит кидай еще один донат. Донаты идут в счет Колеса добра.
Самокат|Эффект. После прохождения Квеста, брось кубик d4. Сколько выпало на кубике - на столько клеток двигаешься вперед.
Лапчанка|Эффект. Если на расстоянии одной клетки от тебя есть серая клетка, ты автоматически телепортируешься на нее и переходишь по пунктиру соответственно. Если таких серых клеток несколько - то на твой выбор.
Хардкорное проклятие|Эффект. При ролле игры ты выбираешь игру из пяти с самой высокой оценкой сложности на GameFAQs. Если ни у одной игры нет оценок или их вообще нет на GameFAQs - выбирается выпавшая игра.
Проклятие плохих игр|Эффект. При ролле игры ты выбираешь игру из пяти с самым высоким пользовательским рейтингом на GameFAQs. Если ни у одной игры нет оценок или их вообще нет на GameFAQs - выбирается выпавшая игра.
Проклятие коричневого билетика|Эффект. При ролле игры ты выбираешь игру из пяти с самой высокой оценкой длительности на GameFAQs. Если ни у одной игры нет оценок или их вообще нет на GameFAQs - выбирается выпавшая игра.
Проклятие Эрены|Эффект. Все твои броски кубика d6 имеют обратный эффект (1=6; 2=5; 3=4; 4=3; 5=2; 6=1). Не работает при броске других кубиков.
Синее проклятие|Эффект. После телепортации от синей клетки, делаешь не один шаг вперед, а два шага вперед.
Золотая антилопа|Спецролл повышенного приоритета. Игру выбирает донатер, активировавший данное Колесо добра из списка игр «Кот в мешке». Если донатер по каким-либо причинам отказывается заказывать игру или физически не может это сделать (например, не выходит на связь в чате или использовал при донате никнейм, не позволяющий идентифицировать его в чате) - ты вправе позволить выбрать игру предшествующему ему донатеру или реролльнуть Колесо добра. Донатер не имеет права заказывать игру, которую можно реролльнуть по правилам Реролла игр. Выбранная игра не может быть реролльнута никаким образом. При спорных случаях засчитывается тот донатер, который закинул последний донат. Если данное Колесо добра было получено не за донат, то реролл без удаления пункта.
Чаттерский аукцион|Спецролл повышенного приоритета. Ты должен сделать колесный аукцион, который будет длиться 20 минут. Аукцион надо запустить сразу после того как нароллил или получил данный Спецролл. Зрители кидают донаты на игры из списка «Кот в мешке». Доказывание проходимости игры лежит на донатере, если стример сомневается и не находит в интернете пруфы того, что у победившей игры есть титры или победный экран или какой-либо другой критерий прохождения, он имеет право реролльнуть колесо аукциона. Донаты в аукцион не идут в счет Колеса добра. Игра определяется по колесу. Победившая игра может быть реролльнута по правилам RGG-LAND, но сразу после ее выпадения.|lnk=https://pointauc.com/
Дембельский поезд|Спецролл повышенного приоритета. Игра роллится из списка «Дембельский поезд». Если выпала игра, которую ты проходил в рамках любого сезона «RGG-LAND», «TRGG», «RGG-Шашки» или на RGG-Хате/Скуф-хате, то реролл списка. Если ты уже проходил все эти игры в рамках любого сезона «RGG-LAND», «TRGG», «RGG-Шашки» или на RGG-Хате/Скуф-хате - получаешь плюс 5 очков и удаляешь этот Спецролл из своего инвентаря. Эта игра не может быть реролльнута никаким образом. Ты не можешь никаким образом получить этот Спецролл, если у тебя пройдены все игры из списка.
Крутое пике|Спецролл повышенного приоритета. Игра роллится из списка «Крутое пике». Если выпала игра, которую ты проходил в рамках любого сезона «RGG-LAND», «TRGG», «RGG-Шашки» или на RGG-Хате/Скуф-хате, то реролл списка. Если ты уже проходил все эти игры в рамках любого сезона «RGG-LAND», «TRGG», «RGG-Шашки» или на RGG-Хате/Скуф-хате - получаешь плюс 5 очков и удаляешь этот Спецролл из своего инвентаря. Эта игра не может быть реролльнута никаким образом. Ты не можешь никаким образом получить этот Спецролл, если у тебя пройдены все игры из списка.
Выкуп|Спецролл повышенного приоритета. Если в течение часа с момента выпадения данного Спецролла прилетит донат в 5000 ₽, то донатер данной суммы имеет право заказать одну игру из списка игр «Кот в мешке» (название игры и платформа должны быть указаны в тексте доната). Выкуп не идет в счет Колеса добра. Если прилетел донат в котором не указано название игры и платформа, то Выкуп не считается, а такой донат идет в счет Колеса добра. Выкуп может быть только один раз, т.е. если прилетело несколько донатов в 5000 ₽, то считается тот что пришел первым, а остальные идут в счет Колеса добра. Выкуп уничтожается, а ты получаешь плюс очко, если данного доната в течение часа не прилетело. Донатер не имеет права заказывать игру, которую можно реролльнуть по правилам Реролла игр. Выбранная игра не может быть реролльнута никаким образом.|lnk=https://rgg.land/lists/cat.txt
День рождения Гита|Спецролл повышенного приоритета. Роллишь игру из списка на свой выбор: Castlevania или I wanna be. Если не хочешь роллить игру из этих списков, то роллишь игру из Гитмана в мешке, но перед этим обязан после ролла игры из Гитмана в мешке сыграть катку в Мир Танков с условиями: Победа - плюс 3 очка, поражение - минус 3 очка. Ничья считается за поражение. Гитман имеет право сыграть пять каток в Мир Танков с такими же условиями перед роллом игры даже если выбрал Castlevania или I wanna be. За прохождение игры из этого Спецролла дается плюс 5 очков.
От прошлого не сбежать|Спецролл. Игра роллится из списка дропнутых игр всеми стримерами, начиная с первого сезона RGG-LAND. За прохождение игры из этого Спецролла дается плюс 5 очков.
Арабская ночь|Спецролл. Проходишь Аладдина или Принца Персии с той платформы на которой сейчас играешь в свою текущую игру (платформа и выбор игры записываются в момент выпадения данного Спецролла). Если игр на платформе несколько - игра на твой выбор. Если Аладдин и Принц Персии на платформе твоей текущей игры отсутствуют - роллишь платформу из списка Платформы.
А я бы смог|Спецролл. Игра роллится из списка дропнутых игр всеми стримерами (кроме тебя) в текущем сезоне RGG-LAND. После прохождения выпавшей игры, стример, который дропнул эту игру, идет на 10 клеток назад и получает минус 10 очков, а ты получаешь плюс 5 очков. При отсутствии у других стримеров дропнутых игр на момент получения этого Спецролла, его прохождение откладывается до первой дропнутой игры в текущем сезоне. Такая дропнутая игра записывается в этот Спецролл, и ты начнешь ее прохождение когда дойдет очередь до этого Спецролла.
Долг из прошлого|Спецролл. Если ты участвовал в прошлых сезонах RGG-LAND, то "Долг из прошлого" превращается в Спецролл с одной из тех игр на твой выбор, которые ты дропал в предыдущих сезонах (выбор игры необходимо сделать сразу после выпадения данного Спецролла). Если ты уже прошел одну из своих долговых игр в рамках RGG-ивентов, то ты не можешь ее выбрать в качестве Долга из прошлого. Если ты участвуешь в RGG-LAND впервые или ты не дропал ни одной игры в прошлых сезонах - минус 3 очка, чтобы пободрее был.
Научный тык|Спецролл. Игра роллится из списка «Кот в мешке». Ты выбираешь одну игру из пяти игр на экране генератора. Выбор игры исключительно по названию. Ты не имеешь права никуда подглядывать при выборе игры (включая чат). Если игра оказалась рерольной или впоследствии она будет реролльнута Предметами или Эффектами, то рероллится весь список и игра выбирается также по правилам данного Спецролла.
Новодел|Спецролл. Роллишь игру из Кота в мешке и из пяти игр на экране генератора выбираешь ту у которой самая свежая дата релиза. Игра у которой дата релиза не находится - не считается. Если несколько игр с одинаковыми датами релиза - игра на твой выбор.
СпецМошна|Спецролл. Выбираешь любой Спецролл из которого надо роллить игру и при ролле игры имеешь право выбирать из пяти по правилам Предмета «Мошна». Дополнительные плюс 3 очка за прохождение игры если пикнешь: ZX Spectrum, Le Amstrad, C64, DOS.
Мошна в мошне|Спецролл. Выбираешь игру на свое усмотрение из списка игр «Кот в мешке». Выбранную игру нельзя реролльнуть никаким образом. Нельзя выбрать игру, которую уже проходил любой стример в любом сезоне RGG-LAND.|lnk=https://rgg.land/lists/cat.txt
